Weapon Class,Weapon,1h R1 1,1h R1 2,1h R1 3,1h R1 4,1h R1 5,1h R1 6,1h R2 1,1h R2 2,1h Charged R2 1,1h Charged R2 2,1h Running R1,1h Running R2,1h Rolling R1,1h Backstep R1,1h Jumping R1,1h Jumping R2,1h Guard Counter,2h R1 1,2h R1 2,2h R1 3,2h R1 4,2h R1 5,2h R1 6,2h R2 1,2h R2 2,2h Charged R2 1,2h Charged R2 2,2h Running R1,2h Running R2,2h Rolling R1,2h Backstep R1,2h Jumping R1,2h Jumping R2,2h Guard Counter,Offhand R1 1,Offhand R1 2,Offhand R1 3,Offhand R1 4,Offhand R1 5,Offhand R1 6,BS Whiff,Backstab,Riposte,Backstab (Small PvE),Riposte (Small PvE),Riposte (Large PvE),Shieldpoke,1h Charged R2 1 Feint,1h Charged R2 2 Feint,2h Charged R2 1 Feint,2h Charged R2 2 Feint,Paired L1 1,Paired L1 2,Paired L1 3,Paired L1 4,Paired L1 5,Paired L1 6,Paired Running L1,Paired Rolling L1,Paired Backstep L1,Paired Jumping L1,,Mounted R1 1,Mounted R1 2,Mounted R1 3,Mounted R2,Mounted R2 Charging,Mounted Charged R2,Mounted L1 1,Mounted L1 2,Mounted L1 3,Mounted L2,Mounted L2 Charging,Mounted Charged L2
Fist,Cipher Pata,110,67.5,67.5,67.5,67.5,135,220,220,825,825,110,220,110,110,165,550,660,30 + 120,30 + 120,81,30 + 120,81,75.9 + 75.9,165,165,206.25 + 206.25,206.25 + 206.25,30 + 120,132 + 132,30 + 120,75.9 + 75.9,113.85 + 113.85,330 + 330,363 + 363,110,67.5,67.5,67.5,67.5,135,110,0,0,0,0,0,,,,,,30 + 120,30 + 120,81,30 + 120,81,120 + 30,30 + 120,30 + 120,75.9 + 75.9,137.5 + 137.5,,67.5,67.5,135,135,33.75,405,67.5,67.5,135,135,33.75,405
Fist,Poisoned Hand,110,67.5,67.5,67.5,67.5,135,220,220,825,825,110,220,110,110,165,550,660,30 + 120,30 + 120,81,30 + 120,81,151.8 + 151.8,132 + 132,132 + 132,453.75 + 453.75,453.75 + 453.75,30 + 120,132 + 132,66 + 66,75.9 + 75.9,99 + 99,330 + 330,363 + 363,110,67.5,67.5,67.5,67.5,135,110,0,0,0,0,0,,,,,,30 + 120,30 + 120,81,30 + 120,81,151.8 + 151.8,30 + 120,30 + 120,75.9 + 75.9,330 + 330,,67.5,67.5,135,135,33.75,405,67.5,67.5,135,135,33.75,405
Fist,Madding Hand,110,67.5,67.5,67.5,67.5,135,220,220,825,825,110,220,110,110,165,550,660,30 + 120,30 + 120,81,30 + 120,81,151.8 + 151.8,132 + 132,132 + 132,453.75 + 453.75,453.75 + 453.75,30 + 120,132 + 132,66 + 66,75.9 + 75.9,99 + 99,330 + 330,363 + 363,110,67.5,67.5,67.5,67.5,135,110,0,0,0,0,0,,,,,,30 + 120,30 + 120,81,30 + 120,81,151.8 + 151.8,30 + 120,30 + 120,75.9 + 75.9,330 + 330,,67.5,67.5,135,135,33.75,405,67.5,67.5,135,135,33.75,405
Fist,Thiollier's Hidden Needle,110,67.5,67.5,67.5,67.5,135,220,220,825,825,110,220,110,110,165,550,660,30 + 120,30 + 120,81,30 + 120,81,75.9 + 75.9,165,165,206.25 + 206.25,206.25 + 206.25,30 + 120,132 + 132,30 + 120,75.9 + 75.9,113.85 + 113.85,330 + 330,363 + 363,110,67.5,67.5,67.5,67.5,135,110,0,0,0,0,0,,,,,,30 + 120,30 + 120,81,30 + 120,81,120 + 30,30 + 120,30 + 120,75.9 + 75.9,137.5 + 137.5,,67.5,67.5,135,135,33.75,405,67.5,67.5,135,135,33.75,405
Fist,Golem Fist,110,67.5,67.5,67.5,67.5,135,110 + (110 Bullet (67.5 Far)),,330 + (202.5 Bullet (202.5 Far)),,110,220,110,110,165,550,660,30 + 120,30 + 120,81,30 + 120,81,151.8 + 151.8,110 + (110 Bullet (67.5 Far)),,206.25 + (108 Bullet (176 Far)) + 206.25 + (108 Bullet (108 Far)),,30 + 120,132 + 132,66 + 66,75.9 + 75.9,99 + 99,330 + 330,363 + 363,110,67.5,67.5,67.5,67.5,135,110,0,0,0,0,0,,,,,,30 + 120,30 + 120,81,30 + 120,81,151.8 + 151.8,30 + 120,30 + 120,75.9 + 75.9,330 + 330,,67.5,67.5,135,135,33.75,405,67.5,67.5,135,135,33.75,405
Fist,Grafted Dragon,110,67.5,67.5,67.5,67.5,135,220,220,825,825,110,220,110,110,165,550,660,30 + 120,30 + 120,81,30 + 120,81,151.8 + 151.8,132 + 132,132 + 132,453.75 + 453.75,453.75 + 453.75,30 + 120,132 + 132,66 + 66,75.9 + 75.9,99 + 99,330 + 330,363 + 363,110,67.5,67.5,67.5,67.5,135,110,0,0,0,0,0,,,,,,30 + 120,30 + 120,81,30 + 120,81,151.8 + 151.8,30 + 120,30 + 120,75.9 + 75.9,330 + 330,,67.5,67.5,135,135,33.75,405,67.5,67.5,135,135,33.75,405
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hand-to-Hand,Dryleaf Arts,88,54,81,81,54,162,264 (264 Bullet),176 (176 Bullet),770 (770 Bullet),660 (660 Bullet),88,264 (264 Bullet),88,132,132,440 (440 Bullet),616 (770 Bullet),24 + 96,36 + 144,48 + 288,24 + 96,72 + 192,121.44,88 (88 Bullet) + 184.8 (105.6 Bullet),105.6 + 105.6 (105.6 Bullet),308 (308 Bullet) + 544.5 (363 Bullet),363 + 363 (363 Bullet),24 + 96,158.4 (158.4 Bullet) + 158.4 (158.4 Bullet),52.8 + 52.8,48 + 64,79.2 + 79.2,220 (220 Bullet) + 308 (308 Bullet),363 + 363 (363 + 363 Bullets),88,54,81,81,54,162,0,0,0,0,0,0,,,,,,24 + 96,36 + 144,48 + 144,24 + 96,36 + 192,121.44 + 121.44,24 + 96,24 + 96,24 + 96,264 (264 Bullet) + 264 (264 Bullet),,40,40,80,80 (20 Bullet),20,240 (240 Bullet),40,40,80,80 (20 Bullet),20,240 (240 Bullet)
Hand-to-Hand,Dane's Footwork,132,54,81,81,54,162,264 (264 Bullet),264 (264 Bullet),770 (770 Bullet),770 (770 Bullet),88,264 (264 Bullet),88,132,132,440 (440 Bullet),616 (770 Bullet),36 + 144,36 + 144,48 + 288,24 + 96,72 + 192,105.6,79.2 (79.2 Bullet) + 79.2 (79.2 Bullet),52.8 (52.8 Bullet) + 79.2 (79.2 Bullet),385 (385 Bullet) + 385 (385 Bullet),330 (330 Bullet) + 385 (385 Bullet),24 + 96,158.4 (158.4 Bullet) + 158.4 (158.4 Bullet),52.8 + 52.8,48 + 64,79.2 + 79.2,220 (220 Bullet) + 308 (308 Bullet),363 + 363 (363 + 363 Bullets),132,54,81,81,54,162,0,0,0,0,0,0,,,,,,24 + 96,36 + 144,48 + 144,24 + 96,36 + 192,121.44 + 121.44,24 + 96,24 + 96,24 + 96,264 (264 Bullet) + 264 (264 Bullet),,40,40,80,80 (20 Bullet),20,240 (240 Bullet),40,40,80,80 (20 Bullet),20,240 (240 Bullet)
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Claw,Hookclaws,88,54,54,54,54,108,176,176,660,660,88,176,88,88,132,440,528,60.72 + 60.72,59.4,96 + 27.84,64.8,60.72 + 60.72,121.44 + 121.44,193.6,193.6,363 + 363,363 + 363,60.72 + 60.72,52.8 + 79.2 + 79.2,96 + 24,60.72 + 60.72,91.08 + 91.08,264 + 264,290.4 + 290.4,88,54,54,54,54,108,88,0,0,0,0,0,,,,,,60.72 + 60.72,64.8,96 + 24,48,60.72 + 60.72,121.44 + 121.44,60.72 + 60.72,24 + 96,60.72 + 60.72,154 + 154,,54,54,108,108,27,324,54,54,108,108,27,324
Claw,Bloodhound Claws,88,54,54,54,54,108,176,176,660,660,88,176,88,88,132,440,528,60.72 + 60.72,59.4,96 + 27.84,64.8,60.72 + 60.72,121.44 + 121.44,193.6,193.6,363 + 363,363 + 363,60.72 + 60.72,52.8 + 79.2 + 79.2,96 + 24,60.72 + 60.72,91.08 + 91.08,264 + 264,290.4 + 290.4,88,54,54,54,54,108,88,0,0,0,0,0,,,,,,60.72 + 60.72,64.8,96 + 24,48,60.72 + 60.72,121.44 + 121.44,60.72 + 60.72,24 + 96,60.72 + 60.72,154 + 154,,54,54,108,108,27,324,54,54,108,108,27,324
Claw,Venomous Fang,88,54,54,54,54,108,176,176,660,660,88,176,88,88,132,440,528,60.72 + 60.72,59.4,96 + 27.84,64.8,60.72 + 60.72,121.44 + 121.44,193.6,193.6,363 + 363,363 + 363,60.72 + 60.72,52.8 + 79.2 + 79.2,96 + 24,60.72 + 60.72,91.08 + 91.08,264 + 264,290.4 + 290.4,88,54,54,54,54,108,88,0,0,0,0,0,,,,,,60.72 + 60.72,64.8,96 + 24,48,60.72 + 60.72,121.44 + 121.44,60.72 + 60.72,24 + 96,60.72 + 60.72,154 + 154,,54,54,108,108,27,324,54,54,108,108,27,324
Claw,Raptor Talons,88,54,54,54,54,108,176,176,660,660,88,176,88,88,132,440,528,60.72 + 60.72,59.4,96 + 27.84,64.8,60.72 + 60.72,121.44 + 121.44,96.8 + 96.8,96.8 + 96.8,363 + 363,363 + 363,60.72 + 60.72,52.8 + 79.2 + 79.2,96 + 24,60.72 + 60.72,91.08 + 91.08,264 + 264,290.4 + 290.4,88,54,54,54,54,108,88,0,0,0,0,0,,,,,,60.72 + 60.72,64.8,96 + 24,48,60.72 + 60.72,121.44 + 121.44,60.72 + 60.72,24 + 96,60.72 + 60.72,154 + 154,,54,54,108,108,27,324,54,54,108,108,27,324
Claw,Claws of Night,88,54,54,54,54,108,54 (54 Far),54 (54 Far),81 (81 Far),81 (81 Far),88,54 (54 Far),88,88,132,54 (54 Far),81 (81 Far),60.72 + 60.72,59.4,96 + 27.84,64.8,60.72 + 60.72,121.44 + 121.44,29.7 (29.7 Far) + 29.7 (29.7 Far),29.7 (29.7 Far) + 29.7 (29.7 Far),43.2 (43.2 Far) + 43.2 (43.2 Far),43.2 (43.2 Far) + 43.2 (43.2 Far),60.72 + 60.72,29.7 (29.7 Far) + 29.7 (29.7 Far),96 + 24,60.72 + 60.72,91.08 + 91.08,29.7 (29.7 Far) + 29.7 (29.7 Far),43.2 + 43.2 (43.2 Far),88,54,54,54,54,108,88,0,0,0,0,0,,54 (54 Far),54 (54 Far),29.7 (29.7 Far) + 29.7 (29.7 Far),29.7 (29.7 Far) + 29.7 (29.7 Far),60.72 + 60.72,64.8,96 + 24,48,60.72 + 60.72,121.44 + 121.44,60.72 + 60.72,24 + 96,60.72 + 60.72,154 + 154,,54,54,108,54 (54 Far),,81 (81 Far),54,54,108,54 (54 Far),,81 (81 Far)
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beast Claw,Beast Claw,88,27 + 27,54,108,,,176,176,660,660,88,61.6 + 114.4,88,88,132,440,264 + 264,24 + 96,16 + 64 + 64,24 + 96,211.2,,,121 + 96.8,96.8 + 96.8,363 + 363,363 + 363,24 + 96,24 + 144 + 144,24 + 96,24 + 96,91.08 + 91.08,242 + 242,145.2 + 145.2 + 145.2 + 145.2,88,27,54,108,,,0,0,0,0,0,0,,176,176,88,352,24 + 96,16 + 64 + 64,24 + 96,193.6,,,24 + 96,24 + 96,27.84 + 111.12,99 + 99,,54,54,108,108,27,324,54,54,108,108,27,324
Beast Claw,Red Bear's Claw,88,27 + 27,54,108,,,176,176,660,660,88,61.6 + 114.4,88,88,132,440,264 + 264,24 + 96,16 + 64 + 64,24 + 96,211.2,,,121 + 96.8,96.8 + 96.8,363 + 363,363 + 363,24 + 96,24 + 144 + 144,24 + 96,24 + 96,91.08 + 91.08,242 + 242,145.2 + 145.2 + 145.2 + 145.2,88,27,54,108,,,0,0,0,0,0,0,,176,176,88,352,24 + 96,16 + 64 + 64,24 + 96,193.6,,,24 + 96,24 + 96,27.84 + 111.12,99 + 99,,54,54,108,108,27,324,54,54,108,108,27,324
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perfume Bottle,Firespark Perfume Bottle,40,40,40,40,,,40,40,60,60,40,6 + 48,40,40,60,160,240,24 + 24,24 + 24,24 + 24,48 + 48,,,40 + 40,48 + 48,60 + 60,80 + 80,24 + 24,4.8 + 4.8 + 48 + 48,24 + 24,24 + 24,36 + 36,60 + 60,80 + 80,40,40,40,40,,,,,,,,,,40,40,40 + 40,48 + 48,24 + 24,24 + 24,24 + 24,48 + 48,,,24 + 24,24 + 24,24 + 24,60 + 60,,40,40,80,80,,180,40,40,80,80,,180
Perfume Bottle,Lightning Perfume Bottle,40,40,40,40,,,40,40,60,60,40,6 + 48,40,40,60,160,240,24 + 24,24 + 24,24 + 24,48 + 48,,,40 + 40,48 + 48,60 + 60,80 + 80,24 + 24,4.8 + 4.8 + 48 + 48,24 + 24,24 + 24,36 + 36,60 + 60,80 + 80,40,40,40,40,,,,,,,,,,40,40,40 + 40,48 + 48,24 + 24,24 + 24,24 + 24,48 + 48,,,24 + 24,24 + 24,24 + 24,60 + 60,,40,40,80,80,,180,40,40,80,80,,180
Perfume Bottle,Chilling Perfume Bottle,40,40,40,40,,,40,40,60,60,40,6 + 48,40,40,60,160,240,24 + 24,24 + 24,24 + 24,48 + 48,,,40 + 40,48 + 48,60 + 60,80 + 80,24 + 24,4.8 + 4.8 + 48 + 48,24 + 24,24 + 24,36 + 36,60 + 60,80 + 80,40,40,40,40,,,,,,,,,,40,40,40 + 40,48 + 48,24 + 24,24 + 24,24 + 24,48 + 48,,,24 + 24,24 + 24,24 + 24,60 + 60,,40,40,80,80,,180,40,40,80,80,,180
Perfume Bottle,Frenzyflame Perfume Bottle,40,40,40,40,,,40,40,60,60,40,6 + 48,40,40,60,160,240,24 + 24,24 + 24,24 + 24,48 + 48,,,40 + 40,48 + 48,60 + 60,80 + 80,24 + 24,4.8 + 4.8 + 48 + 48,24 + 24,24 + 24,36 + 36,60 + 60,80 + 80,40,40,40,40,,,,,,,,,,40,40,40 + 40,48 + 48,24 + 24,24 + 24,24 + 24,48 + 48,,,24 + 24,24 + 24,24 + 24,60 + 60,,40,40,80,80,,180,40,40,80,80,,180
Perfume Bottle,Deadly Poison Perfume Bottle,40,40,40,40,,,40,40,60,60,40,6 + 48,40,40,60,160,240,24 + 24,24 + 24,24 + 24,48 + 48,,,40 + 40,48 + 48,60 + 60,80 + 80,24 + 24,4.8 + 4.8 + 48 + 48,24 + 24,24 + 24,36 + 36,60 + 60,80 + 80,40,40,40,40,,,,,,,,,,40,40,40 + 40,48 + 48,24 + 24,24 + 24,24 + 24,48 + 48,,,24 + 24,24 + 24,24 + 24,60 + 60,,40,40,80,80,,180,40,40,80,80,,180
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Light Bow,Shortbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Light Bow,Composite Bow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Light Bow,Red Branch Shortbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Light Bow,Misbegotten Shortbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Light Bow,Harp Bow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Light Bow,Bone Bow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bow,Longbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bow,Albinauric Bow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bow,Black Bow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bow,Ansbach's Longbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bow,Pulley Bow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bow,Horn Bow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bow,Serpent Bow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bow,Erdtree Bow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greatbow,Greatbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greatbow,Golem Greatbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greatbow,Erdtree Greatbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greatbow,Igon's Greatbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greatbow,Lion Greatbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crossbow,Soldier's Crossbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crossbow,Light Crossbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crossbow,Heavy Crossbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crossbow,Arbalest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crossbow,Crepus's Black-Key Crossbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crossbow,Pulley Crossbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crossbow,Repeating Crossbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crossbow,Spread Crossbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crossbow,Full Moon Crossbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ballista,Hand Ballista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.5,94.5,94.5,189,47.25,567,94.5,94.5,94.5,189,47.25,567
Ballista,Jar Cannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.5,94.5,94.5,189,47.25,567,94.5,94.5,94.5,189,47.25,567
Ballista,Rabbath's Cannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glintstone Staff,Astrologer's Staff,54,54,108,,,,,,,,,,,,81,216,,70.2,70.2,140.4,,,,,,,,,,,,105.3,237.6,,54,54,108,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,40.5,81,,,,40.5,40.5,81,,,
Glintstone Staff,Glintstone Staff,54,54,108,,,,,,,,,,,,81,216,,70.2,70.2,140.4,,,,,,,,,,,,105.3,237.6,,54,54,108,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,40.5,81,,,,40.5,40.5,81,,,
Glintstone Staff,Academy Glintstone Staff,54,54,108,,,,,,,,,,,,81,216,,70.2,70.2,140.4,,,,,,,,,,,,105.3,237.6,,54,54,108,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,40.5,81,,,,40.5,40.5,81,,,
Glintstone Staff,Digger's Staff,54,54,108,,,,,,,,,,,,81,216,,70.2,70.2,140.4,,,,,,,,,,,,105.3,237.6,,54,54,108,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,40.5,81,,,,40.5,40.5,81,,,
Glintstone Staff,Demi-Human Queen's Staff,54,54,108,,,,,,,,,,,,81,216,,70.2,70.2,140.4,,,,,,,,,,,,105.3,237.6,,54,54,108,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,40.5,81,,,,40.5,40.5,81,,,
Glintstone Staff,Azur's Glintstone Staff,54,54,108,,,,,,,,,,,,81,216,,70.2,70.2,140.4,,,,,,,,,,,,105.3,237.6,,54,54,108,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,40.5,81,,,,40.5,40.5,81,,,
Glintstone Staff,Lusat's Glintstone Staff,54,54,108,,,,,,,,,,,,81,216,,70.2,70.2,140.4,,,,,,,,,,,,105.3,237.6,,54,54,108,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,40.5,81,,,,40.5,40.5,81,,,
Glintstone Staff,Carian Glintstone Staff,54,54,108,,,,,,,,,,,,81,216,,70.2,70.2,140.4,,,,,,,,,,,,105.3,237.6,,54,54,108,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,40.5,81,,,,40.5,40.5,81,,,
Glintstone Staff,Carian Glintblade Staff,54,54,108,,,,,,,,,,,,81,216,,70.2,70.2,140.4,,,,,,,,,,,,105.3,237.6,,54,54,108,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,40.5,81,,,,40.5,40.5,81,,,
Glintstone Staff,Carian Regal Scepter,54,54,108,,,,,,,,,,,,81,216,,70.2,70.2,140.4,,,,,,,,,,,,105.3,237.6,,54,54,108,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,40.5,81,,,,40.5,40.5,81,,,
Glintstone Staff,Albinauric Staff,54,54,108,,,,,,,,,,,,81,216,,70.2,70.2,140.4,,,,,,,,,,,,105.3,237.6,,54,54,108,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,40.5,81,,,,40.5,40.5,81,,,
Glintstone Staff,Staff of Loss,54,54,108,,,,,,,,,,,,81,216,,70.2,70.2,140.4,,,,,,,,,,,,105.3,237.6,,54,54,108,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,40.5,81,,,,40.5,40.5,81,,,
Glintstone Staff,Gelmir Glintstone Staff,54,54,108,,,,,,,,,,,,81,216,,70.2,70.2,140.4,,,,,,,,,,,,105.3,237.6,,54,54,108,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,40.5,81,,,,40.5,40.5,81,,,
Glintstone Staff,Crystal Staff,54,54,108,,,,,,,,,,,,81,216,,70.2,70.2,140.4,,,,,,,,,,,,105.3,237.6,,54,54,108,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,40.5,81,,,,40.5,40.5,81,,,
Glintstone Staff,Rotten Crystal Staff,54,54,108,,,,,,,,,,,,81,216,,70.2,70.2,140.4,,,,,,,,,,,,105.3,237.6,,54,54,108,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,40.5,81,,,,40.5,40.5,81,,,
Glintstone Staff,Meteorite Staff,54,54,108,,,,,,,,,,,,81,216,,70.2,70.2,140.4,,,,,,,,,,,,105.3,237.6,,54,54,108,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,40.5,81,,,,40.5,40.5,81,,,
Glintstone Staff,Staff of the Guilty,54,54,108,,,,,,,,,,,,81,216,,70.2,70.2,140.4,,,,,,,,,,,,105.3,237.6,,54,54,108,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,40.5,81,,,,40.5,40.5,81,,,
Glintstone Staff,Prince of Death's Staff,54,54,108,,,,,,,,,,,,81,216,,70.2,70.2,140.4,,,,,,,,,,,,105.3,237.6,,54,54,108,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,40.5,81,,,,40.5,40.5,81,,,
Glintstone Staff,Maternal Staff,54,54,108,,,,,,,,,,,,81,216,,70.2,70.2,140.4,,,,,,,,,,,,105.3,237.6,,54,54,108,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,40.5,81,,,,40.5,40.5,81,,,
Glintstone Staff,Staff of the Great Beyond,54,54,108,,,,,,,,,,,,81,216,,70.2,70.2,140.4,,,,,,,,,,,,105.3,237.6,,54,54,108,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,40.5,81,,,,40.5,40.5,81,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sacred Seal,Finger Seal,54,54,108,,,,,,,,,,,,81,216,,70.2,70.2,140.4,,,,,,,,,,,,105.3,237.6,,54,54,108,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,40.5,81,,,,40.5,40.5,81,,,
Sacred Seal,Erdtree Seal,54,54,108,,,,,,,,,,,,81,216,,70.2,70.2,140.4,,,,,,,,,,,,105.3,237.6,,54,54,108,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,40.5,81,,,,40.5,40.5,81,,,
Sacred Seal,Golden Order Seal,54,54,108,,,,,,,,,,,,81,216,,70.2,70.2,140.4,,,,,,,,,,,,105.3,237.6,,54,54,108,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,40.5,81,,,,40.5,40.5,81,,,
