Weapon Class,Weapon,1h R1 1,1h R1 2,1h R1 3,1h R1 4,1h R1 5,1h R1 6,1h R2 1,1h R2 2,1h Charged R2 1,1h Charged R2 2,1h Running R1,1h Running R2,1h Rolling R1,1h Backstep R1,1h Jumping R1,1h Jumping R2,1h Guard Counter,2h R1 1,2h R1 2,2h R1 3,2h R1 4,2h R1 5,2h R1 6,2h R2 1,2h R2 2,2h Charged R2 1,2h Charged R2 2,2h Running R1,2h Running R2,2h Rolling R1,2h Backstep R1,2h Jumping R1,2h Jumping R2,2h Guard Counter,Offhand R1 1,Offhand R1 2,Offhand R1 3,Offhand R1 4,Offhand R1 5,Offhand R1 6,BS Whiff,Backstab,Riposte,Backstab (Small PvE),Riposte (Small PvE),Riposte (Large PvE),Shieldpoke,1h Charged R2 1 Feint,1h Charged R2 2 Feint,2h Charged R2 1 Feint,2h Charged R2 2 Feint,Paired L1 1,Paired L1 2,Paired L1 3,Paired L1 4,Paired L1 5,Paired L1 6,Paired Running L1,Paired Rolling L1,Paired Backstep L1,Paired Jumping L1,,Mounted R1 1,Mounted R1 2,Mounted R1 3,Mounted R2,Mounted R2 Charging,Mounted Charged R2,Mounted L1 1,Mounted L1 2,Mounted L1 3,Mounted L2,Mounted L2 Charging,Mounted Charged L2
Claw,Claws of Night,Slash,Slash,Slash,Slash,Slash,Slash,Slash (Slash Far),Slash (Slash Far),Slash (Slash Far),Slash (Slash Far),Slash,Slash (Slash Far),Slash,Slash + Standard,Slash,Slash (Slash Far),Slash (Slash Far),Slash + Slash,Slash,Slash + Slash,Slash,Slash + Slash,Slash + Slash,Slash (Slash Far) + Slash (Slash Far),Slash (Slash Far) + Slash (Slash Far),Slash (Slash Far) + Slash (Slash Far),Slash (Slash Far) + Slash (Slash Far),Slash + Slash,Slash (Slash Far) + Slash (Slash Far),Slash + Slash,Slash + Slash,Slash + Slash,Slash (Slash Far) + Slash (Slash Far),Slash + Slash (Slash Far),Slash,Slash,Slash,Slash,Slash,Slash,Pierce,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce,,Slash (Slash Far),Slash (Slash Far),Slash (Slash Far) + Slash (Slash Far),Slash (Slash Far) + Slash (Slash Far),Slash + Slash,Slash,Slash + Slash,Slash,Slash + Slash,Slash + Slash,Slash + Slash,Slash + Slash,Slash + Slash,Pierce + Pierce,,Slash,Slash,Slash,Slash (Slash Far),,Slash (Slash Far),Slash,Slash,Slash,Slash (Slash Far),,Slash (Slash Far)
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beast Claw,Beast Claw,Slash,Slash + Slash,Slash,Slash,,,Slash,Slash,Slash,Slash,Slash,Slash + Slash,Slash,Slash,Slash,Slash,Slash + Slash,Slash + Slash,Slash + Slash + Slash,Slash + Slash,Slash,,,Slash + Slash,Slash + Slash,Slash + Slash,Slash + Slash,Slash + Slash,Slash + Slash + Slash,Slash + Slash,Slash + Slash,Slash + Slash,Slash + Slash,Slash + Slash + Slash + Slash,Slash,Slash,Slash,Slash,,,Pierce,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce,,Slash,Slash,Slash,Slash,Slash + Slash,Slash + Slash + Slash,Slash + Slash,Slash,,,Slash + Slash,Slash + Slash,Slash + Slash,Slash + Slash,,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash
Beast Claw,Red Bear's Claw,Slash,Slash + Slash,Slash,Slash,,,Slash,Slash,Slash,Slash,Slash,Slash + Slash,Slash,Slash,Slash,Slash,Slash + Slash,Slash + Slash,Slash + Slash + Slash,Slash + Slash,Slash,,,Slash + Slash,Slash + Slash,Slash + Slash,Slash + Slash,Slash + Slash,Slash + Slash + Slash,Slash + Slash,Slash + Slash,Slash + Slash,Slash + Slash,Slash + Slash + Slash + Slash,Slash,Slash,Slash,Slash,,,Pierce,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce,Pierce + Pierce,,Slash,Slash,Slash,Slash,Slash + Slash,Slash + Slash + Slash,Slash + Slash,Slash,,,Slash + Slash,Slash + Slash,Slash + Slash,Slash + Slash,,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash,Slash
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perfume Bottle,Firespark Perfume Bottle,Standard,Standard,Standard,Standard,,,Standard,Standard,Standard,Standard,Standard,Standard + Standard,Standard,Standard,Standard,Standard,Standard,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,,,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard + Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,Standard,Standard,Standard,Standard,,,,,,,,,,Standard,Standard,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,,,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,,Standard
Perfume Bottle,Lightning Perfume Bottle,Standard,Standard,Standard,Standard,,,Standard,Standard,Standard,Standard,Standard,Standard + Standard,Standard,Standard,Standard,Standard,Standard,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,,,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard + Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,Standard,Standard,Standard,Standard,,,,,,,,,,Standard,Standard,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,,,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,,Standard
Perfume Bottle,Chilling Perfume Bottle,Standard,Standard,Standard,Standard,,,Standard,Standard,Standard,Standard,Standard,Standard + Standard,Standard,Standard,Standard,Standard,Standard,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,,,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard + Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,Standard,Standard,Standard,Standard,,,,,,,,,,Standard,Standard,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,,,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,,Standard
Perfume Bottle,Frenzyflame Perfume Bottle,Standard,Standard,Standard,Standard,,,Standard,Standard,Standard,Standard,Standard,Standard + Standard,Standard,Standard,Standard,Standard,Standard,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,,,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard + Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,Standard,Standard,Standard,Standard,,,,,,,,,,Standard,Standard,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,,,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,,Standard
Perfume Bottle,Deadly Poison Perfume Bottle,Standard,Standard,Standard,Standard,,,Standard,Standard,Standard,Standard,Standard,Standard + Standard,Standard,Standard,Standard,Standard,Standard,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,,,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard + Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,Standard,Standard,Standard,Standard,,,,,,,,,,Standard,Standard,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,,,Standard + Standard,Standard + Standard,Standard + Standard,Standard + Standard,,Standard,Standard,Standard,Standard,,Standard,Standard,Standard,Standard,Standard,,Standard
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Light Bow,Shortbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Light Bow,Composite Bow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Light Bow,Red Branch Shortbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Light Bow,Misbegotten Shortbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Light Bow,Harp Bow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Light Bow,Bone Bow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bow,Longbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bow,Albinauric Bow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bow,Black Bow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bow,Ansbach's Longbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bow,Pulley Bow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bow,Horn Bow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bow,Serpent Bow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bow,Erdtree Bow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greatbow,Greatbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greatbow,Golem Greatbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greatbow,Erdtree Greatbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greatbow,Igon's Greatbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greatbow,Lion Greatbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crossbow,Soldier's Crossbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crossbow,Light Crossbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crossbow,Heavy Crossbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crossbow,Arbalest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crossbow,Crepus's Black-Key Crossbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crossbow,Pulley Crossbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crossbow,Repeating Crossbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crossbow,Spread Crossbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crossbow,Full Moon Crossbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ballista,Hand Ballista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Ballista,Jar Cannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Ballista,Rabbath's Cannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glintstone Staff,Astrologer's Staff,Strike,Strike,Strike,,,,,,,,,,,,Strike,Strike,,Strike,Strike,Strike,,,,,,,,,,,,Strike,Strike,,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,,,,Strike,Strike,Strike,,,
Glintstone Staff,Glintstone Staff,Strike,Strike,Strike,,,,,,,,,,,,Strike,Strike,,Strike,Strike,Strike,,,,,,,,,,,,Strike,Strike,,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,,,,Strike,Strike,Strike,,,
Glintstone Staff,Academy Glintstone Staff,Strike,Strike,Strike,,,,,,,,,,,,Strike,Strike,,Strike,Strike,Strike,,,,,,,,,,,,Strike,Strike,,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,,,,Strike,Strike,Strike,,,
Glintstone Staff,Digger's Staff,Strike,Strike,Strike,,,,,,,,,,,,Strike,Strike,,Strike,Strike,Strike,,,,,,,,,,,,Strike,Strike,,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,,,,Strike,Strike,Strike,,,
Glintstone Staff,Demi-Human Queen's Staff,Strike,Strike,Strike,,,,,,,,,,,,Strike,Strike,,Strike,Strike,Strike,,,,,,,,,,,,Strike,Strike,,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,,,,Strike,Strike,Strike,,,
Glintstone Staff,Azur's Glintstone Staff,Strike,Strike,Strike,,,,,,,,,,,,Strike,Strike,,Strike,Strike,Strike,,,,,,,,,,,,Strike,Strike,,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,,,,Strike,Strike,Strike,,,
Glintstone Staff,Lusat's Glintstone Staff,Strike,Strike,Strike,,,,,,,,,,,,Strike,Strike,,Strike,Strike,Strike,,,,,,,,,,,,Strike,Strike,,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,,,,Strike,Strike,Strike,,,
Glintstone Staff,Carian Glintstone Staff,Strike,Strike,Strike,,,,,,,,,,,,Strike,Strike,,Strike,Strike,Strike,,,,,,,,,,,,Strike,Strike,,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,,,,Strike,Strike,Strike,,,
Glintstone Staff,Carian Glintblade Staff,Strike,Strike,Strike,,,,,,,,,,,,Strike,Strike,,Strike,Strike,Strike,,,,,,,,,,,,Strike,Strike,,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,,,,Strike,Strike,Strike,,,
Glintstone Staff,Carian Regal Scepter,Strike,Strike,Strike,,,,,,,,,,,,Strike,Strike,,Strike,Strike,Strike,,,,,,,,,,,,Strike,Strike,,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,,,,Strike,Strike,Strike,,,
Glintstone Staff,Albinauric Staff,Strike,Strike,Strike,,,,,,,,,,,,Strike,Strike,,Strike,Strike,Strike,,,,,,,,,,,,Strike,Strike,,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,,,,Strike,Strike,Strike,,,
Glintstone Staff,Staff of Loss,Strike,Strike,Strike,,,,,,,,,,,,Strike,Strike,,Strike,Strike,Strike,,,,,,,,,,,,Strike,Strike,,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,,,,Strike,Strike,Strike,,,
Glintstone Staff,Gelmir Glintstone Staff,Strike,Strike,Strike,,,,,,,,,,,,Strike,Strike,,Strike,Strike,Strike,,,,,,,,,,,,Strike,Strike,,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,,,,Strike,Strike,Strike,,,
Glintstone Staff,Crystal Staff,Strike,Strike,Strike,,,,,,,,,,,,Strike,Strike,,Strike,Strike,Strike,,,,,,,,,,,,Strike,Strike,,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,,,,Strike,Strike,Strike,,,
Glintstone Staff,Rotten Crystal Staff,Strike,Strike,Strike,,,,,,,,,,,,Strike,Strike,,Strike,Strike,Strike,,,,,,,,,,,,Strike,Strike,,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,,,,Strike,Strike,Strike,,,
Glintstone Staff,Meteorite Staff,Strike,Strike,Strike,,,,,,,,,,,,Strike,Strike,,Strike,Strike,Strike,,,,,,,,,,,,Strike,Strike,,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,,,,Strike,Strike,Strike,,,
Glintstone Staff,Staff of the Guilty,Strike,Strike,Strike,,,,,,,,,,,,Strike,Strike,,Strike,Strike,Strike,,,,,,,,,,,,Strike,Strike,,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,,,,Strike,Strike,Strike,,,
Glintstone Staff,Prince of Death's Staff,Strike,Strike,Strike,,,,,,,,,,,,Strike,Strike,,Strike,Strike,Strike,,,,,,,,,,,,Strike,Strike,,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,,,,Strike,Strike,Strike,,,
Glintstone Staff,Maternal Staff,Strike,Strike,Strike,,,,,,,,,,,,Strike,Strike,,Strike,Strike,Strike,,,,,,,,,,,,Strike,Strike,,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,,,,Strike,Strike,Strike,,,
Glintstone Staff,Staff of the Great Beyond,Strike,Strike,Strike,,,,,,,,,,,,Strike,Strike,,Strike,Strike,Strike,,,,,,,,,,,,Strike,Strike,,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,,,,Strike,Strike,Strike,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sacred Seal,Finger Seal,Strike,Strike,Strike,,,,,,,,,,,,Strike,Strike,,Strike,Strike,Strike,,,,,,,,,,,,Strike,Strike,,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,,,,Strike,Strike,Strike,,,
Sacred Seal,Erdtree Seal,Strike,Strike,Strike,,,,,,,,,,,,Strike,Strike,,Strike,Strike,Strike,,,,,,,,,,,,Strike,Strike,,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,,,,Strike,Strike,Strike,,,
Sacred Seal,Golden Order Seal,Strike,Strike,Strike,,,,,,,,,,,,Strike,Strike,,Strike,Strike,Strike,,,,,,,,,,,,Strike,Strike,,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,,,,Strike,Strike,Strike,,,
Sacred Seal,Dryleaf Seal,Strike,Strike,Strike,,,,,,,,,,,,Strike,Strike,,Strike,Strike,Strike,,,,,,,,,,,,Strike,Strike,,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,,,,Strike,Strike,Strike,,,
Sacred Seal,Fire Knight's Seal,Strike,Strike,Strike,,,,,,,,,,,,Strike,Strike,,Strike,Strike,Strike,,,,,,,,,,,,Strike,Strike,,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,,,,Strike,Strike,Strike,,,
Sacred Seal,Spiraltree Seal,Strike,Strike,Strike,,,,,,,,,,,,Strike,Strike,,Strike,Strike,Strike,,,,,,,,,,,,Strike,Strike,,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,,,,Strike,Strike,Strike,,,
Sacred Seal,Gravel Stone Seal,Strike,Strike,Strike,,,,,,,,,,,,Strike,Strike,,Strike,Strike,Strike,,,,,,,,,,,,Strike,Strike,,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,,,,Strike,Strike,Strike,,,
Sacred Seal,Giant's Seal,Strike,Strike,Strike,,,,,,,,,,,,Strike,Strike,,Strike,Strike,Strike,,,,,,,,,,,,Strike,Strike,,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,,,,Strike,Strike,Strike,,,
Sacred Seal,Godslayer's Seal,Strike,Strike,Strike,,,,,,,,,,,,Strike,Strike,,Strike,Strike,Strike,,,,,,,,,,,,Strike,Strike,,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,,,,Strike,Strike,Strike,,,
Sacred Seal,Clawmark Seal,Strike,Strike,Strike,,,,,,,,,,,,Strike,Strike,,Strike,Strike,Strike,,,,,,,,,,,,Strike,Strike,,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,,,,Strike,Strike,Strike,,,
Sacred Seal,Frenzied Flame Seal,Strike,Strike,Strike,,,,,,,,,,,,Strike,Strike,,Strike,Strike,Strike,,,,,,,,,,,,Strike,Strike,,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,,,,Strike,Strike,Strike,,,
Sacred Seal,Dragon Communion Seal,Strike,Strike,Strike,,,,,,,,,,,,Strike,Strike,,Strike,Strike,Strike,,,,,,,,,,,,Strike,Strike,,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,,,,Strike,Strike,Strike,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Torch,Torch,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Torch,Beast-Repellent Torch,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Torch,Steel-Wire Torch,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Torch,Sentry's Torch,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Torch,Ghostflame Torch,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Torch,St. Trina's Torch,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
Torch,Nanaya's Torch,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,,,,,,,,,,,,,,,,,,,,,,,,,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike,Strike
